pi,delta,gamma1,abs_gamma1,gamma2,regime,neg_density,p_true_-2.0,p_edge_-2.0,p_sad_-2.0,err_edge_-2.0,err_sad_-2.0,sq_err_edge_-2.0,sq_err_sad_-2.0,p_true_-2.33,p_edge_-2.33,p_sad_-2.33,err_edge_-2.33,err_sad_-2.33,sq_err_edge_-2.33,sq_err_sad_-2.33,p_true_-3.0,p_edge_-3.0,p_sad_-3.0,err_edge_-3.0,err_sad_-3.0,sq_err_edge_-3.0,sq_err_sad_-3.0,p_true_-3.5,p_edge_-3.5,p_sad_-3.5,err_edge_-3.5,err_sad_-3.5,sq_err_edge_-3.5,sq_err_sad_-3.5,es_true,es_edge,es_sad,es_relerr_edge,es_relerr_sad,loss_diff,g1_star_theoretical,predicted_inside,empirical_inside
0.019705882352941177,6.3428571428571425,-1.9986965591811958,1.9986965591811958,8.752406173682848,Moderate,True,0.042007564304102234,0.04031720460477667,0.11844745292490541,0.0016903596993255651,0.07643988862080317,2.857315913104015e-06,0.005843056572360794,0.02941321800979779,0.04617889490056245,0.09283249768409442,0.01676567689076466,0.06341927967429663,0.00028108792160552016,0.004022005034406653,0.021021009337201857,0.06748050990571454,0.055503754066811385,0.04645950056851268,0.03448274472960953,0.00215848519307563,0.0011890596840874138,0.01988987368082265,0.06757076358324045,0.037171922112596435,0.0476808899024178,0.017282048431773785,0.0022734672618864873,0.0002986691979981747,-7.128870559602065,-5.700753173252605,-6.083031101365102,20.0328702058686,14.670478997943006,0.0009694255089882163,,False,False
0.019705882352941177,6.6,-2.134879372309059,2.134879372309059,9.556439147687763,Moderate,True,0.04200766124965182,0.03504764711864474,0.12340100634492353,0.006960014131007081,0.08139334509527171,4.8441796703818246e-05,0.006624876625797992,0.02941361647183925,0.040740703013415064,0.09764897851542204,0.011327086541575816,0.06823536204358278,0.00012830288952034796,0.004656064633218818,0.021026044077612514,0.06727654175578535,0.059632722587122364,0.04625049767817283,0.03860667850950985,0.0021391085354786703,0.0014904756255366496,0.019914859795629347,0.07250627471292251,0.04062716305062566,0.05259141491729316,0.02071230325499631,0.0027658569230028856,0.00042899950612693073,-7.386013415192656,-5.857133230814826,-6.294277677229916,20.699667038689658,14.78112313900074,0.0006486329099420207,,False,False
0.019705882352941177,6.857142857142857,-2.2695642275037744,2.2695642275037744,10.368635657917562,Moderate,True,0.042007691143402984,0.029756687358806662,0.12825203000806681,0.012251003784596322,0.08624433886466383,0.0001500870937301934,0.0074380859862029644,0.029413750162892972,0.03460869685244573,0.10239496401228447,0.005194946689552761,0.07298121384939149,2.698747110729519e-05,0.005326257574930613,0.021028049122167075,0.06563595467095393,0.06376604489974652,0.04460790554878685,0.042737995777579446,0.001989865237449489,0.0018265362830843985,0.019926167841949404,0.07647188079109382,0.04413471632466683,0.056545712949144414,0.02420854848271743,0.003197417652927038,0.0005860538196400803,-7.643156272057657,-6.013577687941642,-6.5067491633678225,21.320754490831664,14.868296136301499,0.00016332895436509034,,False,False
0.019705882352941177,7.114285714285714,-2.402348214250291,2.402348214250291,11.185264388234474,Severe,True,0.04200769977444524,0.024642225214088723,0.13299810025741077,0.017365474560356517,0.09099040048296553,0.0003015597067063894,0.008279252980050453,0.02941379216290677,0.02797839072928522,0.10706487818554303,0.0014354014336215477,0.07765108602263626,2.0603772756427947e-06,0.006029691160494856,0.021028796784094167,0.06253572045559042,0.0678928646719824,0.04150692367149625,0.04686406788788823,0.0017228247126714156,0.0021962408590005967,0.01993095979349689,0.07926373003811954,0.04768213082040541,0.05933277024462265,0.027751171026908522,0.003520377624901179,0.000770127493364727,-7.900299129154152,-6.1701749531678125,-6.720320095017056,21.899476813501057,14.935877931288294,-0.00047341614632918113,,False,False
0.019705882352941177,7.371428571428571,-2.5328906858181734,2.5328906858181734,12.002919866036425,Severe,True,0.04200770210777011,0.01989130456642659,0.1376378731250459,0.02211639754134352,0.0956301710172758,0.0004891350402067457,0.009145129608793417,0.02941380451746233,0.021058522870172937,0.11165446200646739,0.008355281647289395,0.08224065748900505,6.981073140553099e-05,0.006763525744223843,0.021029057831777366,0.05800353959143075,0.07200378409210301,0.036974481759653385,0.05097472626032564,0.0013671123013949409,0.0025984227173151326,0.01993286118873895,0.08071116971408855,0.051258147533484864,0.0607783085253496,0.03132528634474591,0.003694002787202584,0.0009812735645803247,-8.157441986289466,-6.326997994010315,-6.934881324708214,22.43894587734305,14.987059223173862,-0.0012313104159201917,,False,False
0.019705882352941177,7.628571428571428,-2.6609085667461785,2.6609085667461785,12.818530655714348,Severe,True,0.042007702698399596,0.01567409780845395,0.14217088362051747,0.026333604889945645,0.10016318092211787,0.0006934587464997692,0.010032662812436918,0.029413807920245612,0.014062060463156802,0.11616057169946407,0.01535174745708881,0.08674676377921846,0.00023567614998623276,0.007525001026167527,0.02102914317455075,0.052114940324948913,0.0760907235328269,0.031085797150398164,0.05506158035827616,0.0009663267844757026,0.0030317776315509025,0.019933567614665373,0.08068416614657287,0.05485265094884955,0.06075059853190749,0.03491908333418418,0.003690635221985001,0.0012193423808996991,-8.414584843431001,-6.4841062843035004,-7.1503374949946785,22.94205353024117,15.024476809729718,-0.0020654508470752,,False,False
0.019705882352941177,7.885714285714285,-2.7861713489064877,2.7861713489064877,13.629358231759646,Severe,True,0.04200770283838467,0.012139446129136672,0.14659737761059358,0.029868256709247996,0.1045896747722089,0.0008921127588495379,0.010939000068956432,0.029413808797791312,0.007198061208285776,0.12058100353185489,0.022215747589505536,0.09116719473406357,0.000493539440960621,0.008311457395678668,0.021029169298867036,0.044988228335234096,0.08014678581403833,0.02395905903636706,0.0591176165151713,0.0005740365099081221,0.0034948925824348546,0.01993381336501335,0.07909824559333664,0.05845660577141939,0.059164432228323294,0.038522792406406034,0.00350043004089986,0.0014840055347870543,-8.671727700574134,-6.641547615146992,-7.366604957667662,23.411483334430912,15.050319705265458,-0.0029208560725267323,,False,False
0.019705882352941177,8.142857142857142,-2.908495986982461,2.908495986982461,14.432988622344103,Severe,True,0.04200770286944984,0.00941192836175972,0.15091817143024056,0.03259577450769012,0.10891046856079072,0.001062484515756181,0.011861490162130983,0.02941380900969194,0.0006647091397120018,0.12491434247388211,0.02874909986997994,0.09550053346419017,0.0008265107433340805,0.009120351891944907,0.021029176786650533,0.03677784345255388,0.08416612788980372,0.015748666665903348,0.06313695110315319,0.0002480205017537353,0.003986274594601957,0.019933893413647666,0.07591686346207435,0.06206198506081281,0.055982970048426686,0.04212809164716515,0.0031340929354430397,0.001774776105831946,-8.928870557716778,-6.799359738160467,-7.583610054416867,23.849722154566127,15.066412874999843,-0.0037382540928482216,,False,False
0.019705882352941177,8.399999999999999,-3.0277418537094007,3.0277418537094007,15.227318667363434,Severe,True,0.042007702875904745,0.0075903399549393374,0.15513453496965424,0.03441736292096541,0.11312683209374949,0.0011845548704334445,0.01279768013956739,0.029413809057601322,0.0,0.12915983207176593,0.029413809057601322,0.0997460230141646,0.0008651721632770296,0.009949269107142255,0.021029178796162666,0.02766670396416262,0.08814384157631275,0.0066375251679999525,0.06711466278015008,4.40567403558328e-05,0.004504377960093262,0.01993391782798408,0.07115131010778017,0.06566169424622657,0.05121739227979609,0.045727776418242494,0.002623221271942516,0.0020910295361567743,-9.186013414859895,-6.957571836331472,-7.8012876863620395,24.25907167655068,15.074283761199746,-0.004460321219737429,,False,False
0.019705882352941177,8.657142857142857,-3.1438058721803976,3.1438058721803976,16.010538470381135,Severe,True,0.042007702877160574,0.006747402953126806,0.1592480945571595,0.03526029992403377,0.11724039167999892,0.0012432887507328157,0.013745309441279559,0.02941380906774355,0.0,0.13331726298064298,0.02941380906774355,0.10390345391289943,0.0008651721638736727,0.010795927735030016,0.02102917930112129,0.01785809172476762,0.09207584408461676,0.003171087576353669,0.07104666478349547,1.0055796416904587e-05,0.0050476285768583755,0.019933924800122866,0.06485842044622182,0.06924949425399576,0.04492449564609896,0.0493155694538729,0.0020182103090563646,0.002432025390559762,-9.443156272002492,-7.11620581794179,-8.019580119770799,24.64165991787886,15.075215438850433,-0.005037572780441471,,False,False
0.019705882352941177,8.914285714285715,-3.256617906801489,3.256617906801489,16.781111362040235,Severe,True,0.042007702877389336,0.006930494590704592,0.16326075248369476,0.035077208286684744,0.12125304960630542,0.0012304105411874648,0.014702302038829164,0.02941380906975389,0.0,0.13738687778375427,0.02941380906975389,0.10797306871400039,0.0008651721639919361,0.01165818356751825,0.021029179419929787,0.007567566557142643,0.09595877853563864,0.013461612862787145,0.07492959911570884,0.0001812150208675563,0.005614444823640836,0.019933926664424003,0.05713646476332892,0.07281992601644739,0.03720253809890492,0.052885999352023386,0.001384028841000472,0.002796928927462218,-9.700299129145353,-7.275277453151579,-8.238435983800244,24.99945252933072,15.07028933729291,-0.00543322980277328,,False,False
0.019705882352941177,9.17142857142857,-3.3661364655864063,3.3661364655864063,17.537752446669177,Severe,True,0.04200770287742835,0.00816317140658751,0.1671746204835697,0.03384453147084084,0.12516691760614135,0.001145452310480736,0.015666757263022576,0.02941380907012699,0.0,0.14136928994047387,0.02941380907012699,0.11195548087034689,0.0008651721640138848,0.012534029696910608,0.021029179446103455,0.0,0.09978992424482581,0.021029179446103455,0.07876074479872236,0.00044222638817642,0.006203254921249471,0.019933927131184234,0.04811965910744796,0.0763682378952265,0.028185731976263728,0.05643431076404226,0.0007944354870377756,0.0031848314314124964,-9.957441986288202,-7.434797354466853,-8.457809426211178,25.334263913313606,15.0604197558176,-0.005761028533073051,,False,False
0.019705882352941177,9.428571428571427,-3.4723447436830246,3.4723447436830246,18.279406581840643,Extreme,True,0.042007702877434584,0.010447272265442856,0.17099196489704857,0.03156043061199173,0.128984262019614,0.0009960607804143447,0.016636939848744436,0.029413809070191824,0.0,0.1452654149337237,0.029413809070191824,0.11585160586353187,0.0008651721640176988,0.013421594581159131,0.02102917945150236,0.0,0.10356711631615272,0.02102917945150236,0.08253793686465036,0.00044222638840348905,0.006812511021873009,0.01993392724060459,0.03797175044965343,0.07989031699962246,0.018037823209048842,0.05995638975901787,0.0003253630661209011,0.0035947686729352626,-10.214584843431066,-7.594771828347917,-8.677659397687934,25.647767924390326,15.046381906862502,-0.00637028463346952,,False,False
0.019705882352941177,9.685714285714285,-3.575247020497548,3.575247020497548,19.005226446316353,Extreme,True,0.042007702877435514,0.013765402060888506,0.17471516159573378,0.02824230081654701,0.13270745871829825,0.0007976275554123319,0.017611269599468835,0.029413809070202374,0.0,0.14907641191160348,0.029413809070202374,0.11966260284140111,0.0008651721640183194,0.014319138518778897,0.02102917945254508,0.0,0.10728867393922606,0.02102917945254508,0.08625949448668098,0.00044222638844734416,0.007440700389097746,0.019933927264622082,0.02687911255330747,0.08338262497160778,0.006945185288685388,0.0634486977069857,4.823559869417193e-05,0.004025737240712453,-10.471727700573918,-7.755203603847748,-8.89794904485116,25.94150816753273,15.028834789473237,-0.006998474000650402,,False,False
0.019705882352941177,9.942857142857143,-3.674865409695388,3.674865409695388,19.714551186026686,Extreme,True,0.042007702877435646,0.01808362351787631,0.1783466590563143,0.023924079359559335,0.13633895617887865,0.000572361573202493,0.01858831097194619,0.02941380907020398,0.0,0.15280363432968713,0.02941380907020398,0.12338982525948315,0.000865172164018414,0.015225048977565787,0.021029179452733644,0.0,0.1109533367086254,0.021029179452733644,0.08992415725589176,0.0004422263884552749,0.00808635405818235,0.019933927269558147,0.015043742827707058,0.08684213851210955,0.004890184441851089,0.0669082112425514,2.3913903875322448e-05,0.004476708731677883,-10.728870557716778,-7.9160924566513104,-9.118645191487785,26.216907790376567,15.00833995122472,-0.007644127669727075,,False,False
0.019705882352941177,10.2,-3.7712369519208804,3.7712369519208804,20.406885989483598,Extreme,True,0.04200770287743566,0.02335421359297895,0.18188894822747384,0.01865348928445671,0.13988124535003818,0.00034795266248534133,0.019566762800677578,0.02941380907020421,0.0,0.15644858829469035,0.02941380907020421,0.12703477922448614,0.0008651721640184274,0.016137835132613933,0.02102917945276557,0.0,0.11456020825894023,0.02102917945276557,0.09353102880617466,0.00044222638845661767,0.008748053349541474,0.019933927270508,0.0026764879913692453,0.09026629471141649,0.017257439279138753,0.0703323674409085,0.0002978192104731611,0.004946641909842966,-10.98601341485962,-8.077435741158704,-9.339717894497074,26.47527873729692,14.985376935147157,-0.008305826961084856,,False,False
0.019705882352941177,10.457142857142856,-3.864411033579271,3.864411033579271,21.081882831146228,Extreme,True,0.04200770287743567,0.029518370588231604,0.1853445380542261,0.012489332289204062,0.14333683517679044,0.00015598342103015518,0.020545448318498388,0.02941380907020424,0.0,0.16001289748511524,0.02941380907020424,0.130599088414911,0.0008651721640184293,0.01705612189480574,0.02102917945277063,0.0,0.11810870651593905,0.02102917945277063,0.09707952706316841,0.0004422263884568304,0.009424434574808448,0.019933927270679143,0.0,0.09365294109987055,0.019933927270679143,0.07371901382919141,0.00039736145643272565,0.005434492999948515,-11.243156272002444,-8.239228842909753,-9.561140062157225,26.717830442088854,14.960356052630463,-0.008982208186351618,,False,False
0.019705882352941177,10.714285714285714,-3.954447110840906,3.954447110840906,21.739322530967037,Extreme,True,0.04200770287743567,0.036508786201086295,0.1887159357090378,0.005498916676349372,0.14670823283160214,3.023808461343322e-05,0.021523305580571583,0.029413809070204244,0.0,0.16349827367977982,0.029413809070204244,0.13408446460957557,0.0008651721640184295,0.017978643649636524,0.021029179452771378,0.0,0.1215985198922011,0.021029179452771378,0.10056934043942972,0.00044222638845686194,0.010114192236421914,0.019933927270708012,0.0,0.09700029023684588,0.019933927270708012,0.07706636296613786,0.0003973614564338766,0.005939224300828505,-11.500299129145189,-8.401465560997297,-9.782887124838311,26.945677963232484,14.933628986696908,-0.009671965847965052,,False,False
0.019705882352941177,10.971428571428572,-4.041412715630615,4.041412715630615,22.379098207633103,Extreme,True,0.04200770287743567,0.04425202202826011,0.19200563073474028,0.0022443191508244448,0.14999792785730462,5.036968450757357e-06,0.02249937836148516,0.029413809070204244,0.0,0.16690649206162814,0.029413809070204244,0.1374926829914239,0.0008651721640184295,0.018904237876180185,0.02102917945277149,0.0,0.1250295687960236,0.02102917945277149,0.10400038934325209,0.0004422263884568666,0.010816080983548023,0.019933927270712574,0.0,0.10030687859387416,0.019933927270712574,0.08037295132316158,0.00039736145643405846,0.006459811304395301,-11.75744198628775,-8.564138434283597,-10.00493675000797,27.159849529586275,14.90549762715104,-0.010373854595091157,,False,False
0.019705882352941177,11.228571428571428,-4.125381719314865,4.125381719314865,23.001200148891883,Extreme,True,0.04200770287743567,0.052670651823645054,0.19521608243482225,0.010662948946209387,0.1532083795573866,0.00011369848022946788,0.023472807566600234,0.029413809070204244,0.0,0.17023937058322852,0.029413809070204244,0.14082556151302428,0.0008651721640184295,0.019831838775458584,0.021029179452771496,0.0,0.12840197186966468,0.021029179452771496,0.10737279241689318,0.00044222638845686687,0.011528916551401234,0.019933927270713248,0.0,0.10357152945194012,0.019933927270713248,0.08363760218122687,0.0003973614564340853,0.006995248498625166,-12.014584843429967,-8.727239011897256,-10.227268594781979,27.361293580862743,14.87622145866622,-0.011086690162944368,,False,False
